"clade","species","haploid"
"anura","gastrotheca_megacephala","13"
"anura","gastrotheca_microdiscus","12"
"anura","gastrotheca_monticola","13"
"anura","gastrotheca_nicefori","13"
"anura","gastrotheca_ovifera","13"
"anura","gastrotheca_peruana","13"
"anura","gastrotheca_pseustes","13"
"anura","gastrotheca_riobambae","13"
"anura","gastrotheca_sp_a","13"
"anura","gastrotheca_sp_b","13"
"anura","gastrotheca_sp_c","13"
"anura","gastrotheca_walkeri","13"
"anura","stefania_evansi","13"
"anura","hemisus_marmoratus","12"
"anura","hemisus_sp","12"
"anura","acris_crepitans","11"
"anura","acris_crepitans_blanchardi","11"
"anura","acris_gryllus","11"
"anura","aparasphenodon_bokermanni","12"
"anura","aparasphenodon_brunoi","12"
"anura","aplastodiscus_albofrenatus","11"
"anura","aplastodiscus_albofrenatus","12"
"anura","aplastodiscus_albofrenatus","11"
"anura","aplastodiscus_albosignatus","9"
"anura","aplastodiscus_albosignatus","10"
"anura","aplastodiscus_albosignatus","10"
"anura","aplastodiscus_albosignatus","10"
"anura","aplastodiscus_arildae","11"
"anura","aplastodiscus_cochranae","12"
"anura","aplastodiscus_ehrhardti","11"
"anura","aplastodiscus_eugenioi","11"
"anura","aplastodiscus_leucopygius","9"
"anura","aplastodiscus_perviridis","12"
"anura","boana_aff_semiguttata","12"
"anura","boana_albomarginata","12"
"anura","boana_albomarginata","12"
"anura","boana_albonigra","12"
"anura","boana_albopunctata","11"
"anura","boana_alemani","12"
"anura","boana_almendarizae","12"
"anura","boana_atlantica","12"
"anura","boana_bischoffi","12"
"anura","boana_bischoffi","12"
"anura","boana_bischoffi","12"
"anura","boana_bischoffi","12"
"anura","boana_boans","12"
"anura","boana_boans","12"
"anura","boana_caingua","12"
"anura","boana_caingua","12"
"anura","boana_calcarata","12"
"anura","boana_cf_alfaroi","11"
"anura","boana_cf_lanciformis","12"
"anura","boana_cf_semilineata","12"
"anura","boana_cinerascens","12"
"anura","boana_cinerascens","12"
"anura","boana_cinerascens","12"
"anura","boana_cipoensis","12"
"anura","boana_cordobae","12"
"anura","boana_cordobae","12"
"anura","boana_crepitans","12"
"anura","boana_curupi","12"
"anura","boana_faber","12"
"anura","boana_faber","12"
"anura","boana_faber","12"
"anura","boana_fasciata","12"
"anura","boana_geographica","12"
"anura","boana_guentheri","12"
"anura","boana_heilprini","12"
"anura","boana_joaquini","12"
"anura","boana_joaquini","12"
"anura","boana_lanciformis","11"
"anura","boana_leucocheila","11"
"anura","boana_lundii","12"
"anura","boana_marginata","12"
"anura","boana_marianitae","12"
"anura","boana_multifasciata","12"
"anura","boana_multifasciata","11"
"anura","boana_multifasciata","12"
"anura","boana_pardalis","12"
"anura","boana_pardalis","12"
"anura","boana_pellucens","12"
"anura","boana_polytaenia","12"
"anura","boana_pombali","12"
"anura","boana_prasina","12"
"anura","boana_pulchella","12"
"anura","boana_pulchella","12"
"anura","boana_pulchella","12"
"anura","boana_punctata","12"
"anura","boana_punctata","12"
"anura","boana_raniceps","12"
"anura","boana_raniceps","12"
"anura","boana_riojana","12"
"anura","boana_rosenbergi","12"
"anura","boana_rufitela","12"
"anura","boana_semiguttata","12"
"anura","boana_semilineata","12"
"anura","boana_stellae","12"
"anura","boana_wavrini","12"
"anura","boana_wavrini","12"
"anura","bokermannohyla_aff_circumdata","12"
"anura","bokermannohyla_ahenea","12"
"anura","bokermannohyla_alvarengai","12"
"anura","bokermannohyla_circumdata","12"
"anura","bokermannohyla_hylax","12"
"anura","bokermannohyla_ibitiguara","12"
"anura","bokermannohyla_luctuosa","12"
"anura","bokermannohyla_martinsi","12"
"anura","bokermannohyla_saxicola","12"
"anura","bokermannohyla_sp_1","12"
"anura","bokermannohyla_sp_2","12"
"anura","bokermannohyla_sp_3","12"
"anura","bokermannohyla_sp_4","12"
"anura","charadrahyla_chaneque","12"
"anura","corythomantis_greeningi","12"
"anura","dendropsophus_anceps","15"
"anura","dendropsophus_berthalutzae","15"
"anura","dendropsophus_bipunctatus","15"
"anura","dendropsophus_cruzi","15"
"anura","dendropsophus_decipiens","15"
"anura","dendropsophus_ebraccatus","15"
"anura","dendropsophus_elegans","15"
"anura","dendropsophus_elegans","15"
"anura","dendropsophus_elianeae","15"
"anura","dendropsophus_jimi","15"
"anura","dendropsophus_leali","15"
"anura","dendropsophus_leucophyllatus","15"
"anura","dendropsophus_luteoocellatus","15"
"anura","dendropsophus_mathiassoni","15"
"anura","dendropsophus_melanargyreus","15"
"anura","dendropsophus_meridianus","15"
"anura","dendropsophus_microcephalus","15"
"anura","dendropsophus_microcephalus","15"
"anura","dendropsophus_microcephalus","15"
"anura","dendropsophus_microps","15"
"anura","dendropsophus_minutus","15"
"anura","dendropsophus_molitor","15"
"anura","dendropsophus_nahdereri","15"
"anura","dendropsophus_nanus","15"
"anura","dendropsophus_novaisi","15"
"anura","dendropsophus_parviceps","15"
"anura","dendropsophus_phlebodes","15"
"anura","dendropsophus_rhodopeplus","15"
"anura","dendropsophus_rubicundulus","15"
"anura","dendropsophus_rubicundulus","15"
"anura","dendropsophus_rubicundulus","15"
"anura","dendropsophus_sanborni","15"
"anura","dendropsophus_seniculus","15"
"anura","dendropsophus_seniculus","15"
"anura","dendropsophus_soaresi","15"
"anura","dendropsophus_sp","15"
"anura","dendropsophus_sp_1","15"
"anura","dendropsophus_sp_2","15"
"anura","dendropsophus_sp_3","15"
"anura","dendropsophus_sp_4","15"
"anura","dendropsophus_subocularis","15"
"anura","dendropsophus_walfordi","15"
"anura","dendropsophus_werneri","15"
"anura","dryophytes_andersonii","12"
"anura","dryophytes_arenicolor","12"
"anura","dryophytes_avivoca","12"
"anura","dryophytes_chrysoscelis","12"
"anura","dryophytes_chrysoscelis","18"
"anura","dryophytes_cinereus","12"
"anura","dryophytes_euphorbiaceus","12"
"anura","dryophytes_eximius","12"
"anura","dryophytes_femoralis","12"
"anura","dryophytes_femoralis","12"
"anura","dryophytes_gratiosus","12"
"anura","dryophytes_immaculatus","12"
"anura","dryophytes_immaculatus","12"
"anura","dryophytes_japonicus","12"
"anura","dryophytes_japonicus","12"
"anura","dryophytes_plicatus","12"
"anura","dryophytes_squirellus","12"
"anura","dryophytes_versicolor","24"
"anura","duellmanohyla_ignicolor","12"
"anura","duellmanohyla_rufioculis","12"
"anura","duellmanohyla_uranochroa","12"
"anura","exerodonta_smaragdina","12"
"anura","hyla_annectans","12"
"anura","hyla_arborea","12"
"anura","hyla_chinensis","12"
"anura","hyla_hallowellii","12"
"anura","hyla_meridionalis","12"
"anura","hyla_raniceps","12"
"anura","hyla_sanchiangensis","12"
"anura","hyla_savignyi","12"
"anura","hyla_tsinlingensis","12"
"anura","hyloscirtus_alytolylax","10"
"anura","hyloscirtus_jahni","12"
"anura","hyloscirtus_larinopygion","12"
"anura","hyloscirtus_palmeri","12"
"anura","isthmohyla_angustilineata","12"
"anura","isthmohyla_lancasteri","12"
"anura","isthmohyla_pictipes","12"
"anura","isthmohyla_pseudopuma","12"
"anura","isthmohyla_rivularis","12"
"anura","isthmohyla_tica","12"
"anura","isthmohyla_zeteki","12"
"anura","itapotihyla_langsdorffii","12"
"anura","julianus_uruguayus","12"
"anura","lysapsus_laevis","12"
"anura","lysapsus_limellum","12"
"anura","ololygon_albicans","12"
"anura","ololygon_arduous","12"
"anura","ololygon_argyreornata","12"
"anura","ololygon_ariadne","12"
"anura","ololygon_aromothyella","12"
"anura","ololygon_belloni","12"
"anura","ololygon_berthae","12"
"anura","ololygon_boulengeri","12"
"anura","ololygon_brieni","12"
"anura","ololygon_brieni","12"
"anura","ololygon_caissara","12"
"anura","ololygon_canastrensis","12"
"anura","ololygon_catharinae","12"
"anura","ololygon_catharinae","12"
"anura","ololygon_cosenzai","12"
"anura","ololygon_hiemalis","12"
"anura","ololygon_littoralis","12"
"anura","ololygon_longilinea","12"
"anura","ololygon_obtriangulata","12"
"anura","ololygon_perpusilla","12"
"anura","ololygon_perpusilla","12"
"anura","ololygon_rizibilis","12"
"anura","ololygon_trapicheiroi","12"
"anura","ololygon_tripui","12"
"anura","ololygon_vsignata","12"
"anura","osteocephalus_oophagus","12"
"anura","osteopilus_ocellatus","17"
"anura","osteopilus_ocellatus","17"
"anura","osteopilus_septentrionalis","12"
"anura","osteopilus_septentrionalis","12"
"anura","phyllodytes_edelmoi","11"
"anura","phyllodytes_luteolus","11"
"anura","plectrohyla_ixil","12"
"anura","plectrohyla_sagorum","12"
"anura","pseudacris_brachyphona","12"
"anura","pseudacris_brimleyi","13"
"anura","pseudacris_brimleyi","12"
"anura","pseudacris_cadaverina","12"
"anura","pseudacris_cadaverina","12"
"anura","pseudacris_clarkii","12"
"anura","pseudacris_crucifer","12"
"anura","pseudacris_feriarum","12"
"anura","pseudacris_kalmi","12"
"anura","pseudacris_nigrita","12"
"anura","pseudacris_ocularis_","12"
"anura","pseudacris_ornata","12"
"anura","pseudacris_regilla","12"
"anura","pseudacris_streckeri","12"
"anura","pseudacris_triseriata","12"
"anura","pseudacris_triseriata_triseriata","12"
"anura","pseudis_aff_minuta","14"
"anura","pseudis_bolbodactyla","12"
"anura","pseudis_fusca","12"
"anura","pseudis_minuta","12"
"anura","pseudis_minuta","12"
"anura","pseudis_paradoxa","12"
"anura","pseudis_platensis","12"
"anura","pseudis_tocantins","12"
"anura","ptychohyla_legleri","12"
"anura","ptychohyla_leonhardschultzei","12"
"anura","quilticohyla_erythromma","12"
"anura","sarcohyla_arborescandens","12"
"anura","sarcohyla_bistincta","12"
"anura","sarcohyla_hazelae","12"
"anura","sarcohyla_pentheter","12"
"anura","sarcohyla_robertsorum","12"
"anura","scarthyla_goinorum","11"
"anura","scinax_acuminatus","12"
"anura","scinax_alter","12"
"anura","scinax_auratus","12"
"anura","scinax_baumgardneri","12"
"anura","scinax_boesemani","12"
"anura","scinax_camposseabrai","12"
"anura","scinax_curicica","12"
"anura","scinax_duartei","12"
"anura","scinax_elaeochroa","12"
"anura","scinax_eurydice","12"
"anura","scinax_funereus","12"
"anura","scinax_fuscomarginatus","12"
"anura","scinax_fuscomarginatus","12"
"anura","scinax_fuscomarginatus","12"
"anura","scinax_fuscovarius","12"
"anura","scinax_fuscovarius","12"
"anura","scinax_fuscovarius","12"
"anura","scinax_fuscovarius","12"
"anura","scinax_garbei","12"
"anura","scinax_garbei","12"
"anura","scinax_granulatus","12"
"anura","scinax_hayii","12"
"anura","scinax_hayii","12"
"anura","scinax_hayii","12"
"anura","scinax_nasicus","12"
"anura","scinax_pachycrus","12"
"anura","scinax_perereca","12"
"anura","scinax_rostratus","12"
"anura","scinax_rostratus","12"
"anura","scinax_ruber","12"
"anura","scinax_ruber","12"
"anura","scinax_similis","12"
"anura","scinax_sp","12"
"anura","scinax_squalirostris","12"
"anura","scinax_squalirostris","12"
"anura","scinax_squalirostris","12"
"anura","scinax_staufferi","12"
"anura","scinax_xsignatus","12"
"anura","smilisca_baudinii","12"
"anura","smilisca_cyanosticta","12"
"anura","smilisca_fodiens","12"
"anura","smilisca_phaeota","12"
"anura","smilisca_puma","12"
"anura","smilisca_sila","12"
"anura","smilisca_sordida","12"
"anura","sphaenorhynchus_caramaschii","12"
"anura","sphaenorhynchus_carneus","13"
"anura","sphaenorhynchus_dorisae","12"
"anura","sphaenorhynchus_lacteus","12"
"anura","tlalocohyla_loquax","12"
"anura","tlalocohyla_smithii","12"
"anura","tlalocohyla_smithii","15"
"anura","trachycephalus_vermiculatus","12"
"anura","trachycephalus_mesophaeus","12"
"anura","trachycephalus_sp","12"
"anura","trachycephalus_typhonius","12"
"anura","trachycephalus_typhonius","12"
"anura","trachycephalus_typhonius","11"
"anura","triprion_petasatus","12"
"anura","triprion_spatulatus","12"
"anura","triprion_spinosus","12"
"anura","triprion_spinosus","13"
"anura","xenohyla_truncata","12"
"anura","crossodactylus_cf_caramaschi","13"
"anura","crossodactylus_dispar","13"
"anura","crossodactylus_gaudichaudii","13"
"anura","crossodactylus_gaudichaudii","11"
"anura","crossodactylus_grandis","13"
"anura","crossodactylus_sp","13"
"anura","hylodes_asper","13"
"anura","hylodes_glaber","13"
"anura","hylodes_glaber","13"
"anura","hylodes_lateristrigatus","13"
"anura","hylodes_nasus","12"
"anura","hylodes_ornatus","13"
"anura","hylodes_phyllodes","13"
"anura","megaelosia_boticariana","15"
"anura","megaelosia_lutzae","16"
"anura","megaelosia_massarti","14"
"anura","afrixalus_dorsalis","12"
"anura","afrixalus_fornasini","12"
"anura","afrixalus_fulvovittatus","12"
"anura","afrixalus_osorioi","12"
"anura","afrixalus_quadrivittatus","12"
"anura","afrixalus_uluguruensis","12"
"anura","heterixalus_betsileo","12"
"anura","heterixalus_tricolor","12"
"anura","hyperolius_argus","13"
"anura","hyperolius_bolifambae","12"
"anura","hyperolius_concolor","12"
"anura","hyperolius_kivuensis","12"
"anura","hyperolius_madagascariensis","12"
"anura","hyperolius_marginatus","13"
"anura","hyperolius_mariae","12"
"anura","hyperolius_marmoratus","12"
"anura","hyperolius_nasutus","12"
"anura","hyperolius_ocellatus","12"
"anura","hyperolius_parallelus","12"
"anura","hyperolius_picturatus","12"
"anura","hyperolius_pictus","12"
"anura","hyperolius_platyceps","12"
"anura","hyperolius_pusillus","12"
"anura","hyperolius_steindachneri","12"
"anura","hyperolius_tuberculatus","12"
"anura","kassina_senegalensis","12"
"anura","kassina_sp","12"
"anura","opisthothylax_immaculatus","12"
"anura","phlyctimantis_leonardi","12"
"anura","semnodactylus_wealii","12"
"anura","tachycnemis_seychellensis","12"
"anura","leiopelma_archeyi","9"
"anura","leiopelma_hochstetteri","11"
"anura","leiopelma_pakeka","9"
"anura","adenomera_aff_bokermanni","11.5"
"anura","adenomera_andreae","13"
"anura","adenomera_andreae","13"
"anura","adenomera_cf_bokermanni","11.5"
"anura","adenomera_cf_marmorata","12"
"anura","adenomera_cf_marmorata","12"
"anura","adenomera_diptyx","13"
"anura","adenomera_hylaedactyla","13"
"anura","adenomera_hylaedactyla","13"
"anura","adenomera_lutzi","13"
"anura","edalorhina_perezi","11"
"anura","engystomops_coloradorum","15"
"anura","engystomops_coloradorum","10"
"anura","engystomops_freibergi","11"
"anura","engystomops_guayaco","10"
"anura","engystomops_montubio","10"
"anura","engystomops_petersi","11"
"anura","engystomops_pustulatus","10"
"anura","engystomops_pustulosus","11"
"anura","engystomops_puyango","10"
"anura","engystomops_randi","10"
"anura","leptodactylus_albilabris","11"
"anura","leptodactylus_bolivianus","11"
"anura","leptodactylus_bolivianus","11"
"anura","leptodactylus_bufonius","11"
"anura","leptodactylus_cf_marmoratus","12"
"anura","leptodactylus_chaquensis","11"
"anura","leptodactylus_discodactylus","11"
"anura","leptodactylus_elenae","11"
"anura","leptodactylus_fragilis","11"
"anura","leptodactylus_fuscus","11"
"anura","leptodactylus_gracilis","11"
"anura","leptodactylus_gracilis_delattini","11"
"anura","leptodactylus_gracilis_gracilis","11"
"anura","leptodactylus_griseigularis","11"
"anura","leptodactylus_insularum","11"
"anura","leptodactylus_knudseni","11"
"anura","leptodactylus_labyrinthicus","11"
"anura","leptodactylus_laticeps","11"
"anura","leptodactylus_latinasus","11"
"anura","leptodactylus_latinasus","11"
"anura","leptodactylus_latrans","11"
"anura","leptodactylus_leptodactyloides","11"
"anura","leptodactylus_macrosternum","11"
"anura","leptodactylus_macrosternum","11"
"anura","leptodactylus_marmoratus","12"
"anura","leptodactylus_melanonotus","11"
"anura","leptodactylus_mystaceus","11"
"anura","leptodactylus_mystacinus","11"
"anura","leptodactylus_mystacinus","11"
"anura","leptodactylus_natalensis","11"
"anura","leptodactylus_notoaktites","11"
"anura","leptodactylus_paraensis","11"
"anura","leptodactylus_pentadactylus","11"
"anura","leptodactylus_pentadactylus","11"
"anura","leptodactylus_petersii","11"
"anura","leptodactylus_petersii","11"
"anura","leptodactylus_plaumanni","11"
"anura","leptodactylus_plaumanni","11"
"anura","leptodactylus_podicipinus","11"
"anura","leptodactylus_podicipinus","11"
"anura","leptodactylus_podicipinus","11"
"anura","leptodactylus_pustulatus","11"
"anura","leptodactylus_rhodomystax","11"
"anura","leptodactylus_rhodonotus","11"
"anura","leptodactylus_riveroi","11"
"anura","leptodactylus_silvanimbus","12"
"anura","leptodactylus_syphax","11"
"anura","leptodactylus_troglodytes","11"
"anura","leptodactylus_wagneri","11"
"anura","lithodytes_lineatus","9"
"anura","paratelmatobius_cardosoi","12"
"anura","paratelmatobius_lutzii","12"
"anura","paratelmatobius_poecilogaster","12"
"anura","physalaemus_aguirrei","11"
"anura","physalaemus_albifrons","11"
"anura","physalaemus_albonotatus","11"
"anura","physalaemus_barrioi","11"
"anura","physalaemus_biligonigerus","11"
"anura","physalaemus_biligonigerus","11"
"anura","physalaemus_centralis","11"
"anura","physalaemus_cicada","11"
"anura","physalaemus_cuqui","11"
"anura","physalaemus_cuvieri","11"
"anura","physalaemus_ephippifer","11"
"anura","physalaemus_fernandezae","11"
"anura","physalaemus_gracilis","11"
"anura","physalaemus_henselii","11"
"anura","physalaemus_kroyeri","11"
"anura","physalaemus_marmoratus","11"
"anura","physalaemus_nattereri","11"
"anura","physalaemus_nattereri","11"
"anura","physalaemus_olfersii","11"
"anura","physalaemus_riograndensis","11"
"anura","physalaemus_santafecinus","11"
"anura","physalaemus_signifer","11"
"anura","physalaemus_soaresi","11"
"anura","physalaemus_sp","11"
"anura","pleurodema_bibroni","11"
"anura","pleurodema_bibroni","22"
"anura","pleurodema_borellii","11"
"anura","pleurodema_bufonina","11"
"anura","pleurodema_cinereum","11"
"anura","pleurodema_cinereum","11"
"anura","pleurodema_cordobae","44"
